1,6.5894,6.5894
1,9.2482,9.2482
1,9.2482,9.2482
1,9.2482,9.2482
1,9.2482,9.2482
1,9.2482,9.2482
1,5.8918,5.8918
1,5.8918,5.8918
1,5.8918,5.8918
1,5.8918,5.8918
1,5.8918,5.8918
1,8.2111,8.2111
1,8.2111,8.2111
1,8.2111,8.2111
1,8.2111,8.2111
1,8.2111,8.2111
1,7.9334,7.9334
1,7.9334,7.9334
1,7.9334,7.9334
1,7.9334,7.9334
1,7.9334,7.9334
1,8.0959,8.0959
1,8.0959,8.0959
1,8.0959,8.0959
1,8.0959,8.0959
1,8.0959,8.0959
1,5.6063,5.6063
1,5.6063,5.6063
1,5.6063,5.6063
1,5.6063,5.6063
1,5.6063,5.6063
1,12.836,12.836
1,12.836,12.836
1,12.836,12.836
1,12.836,12.836
1,12.836,12.836
1,6.3534,6.3534
1,6.3534,6.3534
1,6.3534,6.3534
1,6.3534,6.3534
1,6.3534,6.3534
1,5.4069,5.4069
1,5.4069,5.4069
1,5.4069,5.4069
1,5.4069,5.4069
1,5.4069,5.4069
1,6.8825,6.8825
1,6.8825,6.8825
1,6.8825,6.8825
1,6.8825,6.8825
1,6.8825,6.8825
1,11.708,11.708
1,11.708,11.708
1,11.708,11.708
1,11.708,11.708
1,11.708,11.708
1,5.7737,5.7737
1,5.7737,5.7737
1,5.7737,5.7737
1,5.7737,5.7737
1,5.7737,5.7737
1,7.8247,7.8247
1,7.8247,7.8247
1,7.8247,7.8247
1,7.8247,7.8247
1,7.8247,7.8247
1,7.0931,7.0931
1,7.0931,7.0931
1,7.0931,7.0931
1,7.0931,7.0931
1,7.0931,7.0931
1,5.0702,5.0702
1,5.0702,5.0702
1,5.0702,5.0702
1,5.0702,5.0702
1,5.0702,5.0702
1,5.8014,5.8014
1,5.8014,5.8014
1,5.8014,5.8014
1,5.8014,5.8014
1,5.8014,5.8014
1,11.7,11.7
1,11.7,11.7
1,11.7,11.7
1,11.7,11.7
1,11.7,11.7
1,5.5416,5.5416
1,5.5416,5.5416
1,5.5416,5.5416
1,5.5416,5.5416
1,5.5416,5.5416
1,7.5402,7.5402
1,7.5402,7.5402
1,7.5402,7.5402
1,7.5402,7.5402
1,7.5402,7.5402
1,5.3077,5.3077
1,5.3077,5.3077
1,5.3077,5.3077
1,5.3077,5.3077
1,5.3077,5.3077
1,7.4239,7.4239
1,7.4239,7.4239
1,7.4239,7.4239
1,7.4239,7.4239
1,7.4239,7.4239
1,7.6031,7.6031
1,7.6031,7.6031
1,7.6031,7.6031
1,7.6031,7.6031
1,7.6031,7.6031
1,6.3328,6.3328
1,6.3328,6.3328
1,6.3328,6.3328
1,6.3328,6.3328
1,6.3328,6.3328
1,6.3589,6.3589
1,6.3589,6.3589
1,6.3589,6.3589
1,6.3589,6.3589
1,6.3589,6.3589
1,6.2742,6.2742
1,6.2742,6.2742
1,6.2742,6.2742
1,6.2742,6.2742
1,6.2742,6.2742
1,5.6397,5.6397
1,5.6397,5.6397
1,5.6397,5.6397
1,5.6397,5.6397
1,5.6397,5.6397
1,9.3102,9.3102
1,9.3102,9.3102
1,9.3102,9.3102
1,9.3102,9.3102
1,9.3102,9.3102
1,9.4536,9.4536
1,9.4536,9.4536
1,9.4536,9.4536
1,9.4536,9.4536
1,9.4536,9.4536
1,8.8254,8.8254
1,8.8254,8.8254
1,8.8254,8.8254
1,8.8254,8.8254
1,8.8254,8.8254
1,5.1793,5.1793
1,5.1793,5.1793
1,5.1793,5.1793
1,5.1793,5.1793
1,5.1793,5.1793
1,21.279,21.279
1,21.279,21.279
1,21.279,21.279
1,21.279,21.279
1,21.279,21.279
1,14.908,14.908
1,14.908,14.908
1,14.908,14.908
1,14.908,14.908
1,14.908,14.908
1,18.959,18.959
1,18.959,18.959
1,18.959,18.959
1,18.959,18.959
1,18.959,18.959
1,7.2182,7.2182
1,7.2182,7.2182
1,7.2182,7.2182
1,7.2182,7.2182
1,7.2182,7.2182
1,8.2951,8.2951
1,8.2951,8.2951
1,8.2951,8.2951
1,8.2951,8.2951
1,8.2951,8.2951
1,10.236,10.236
1,10.236,10.236
1,10.236,10.236
1,10.236,10.236
1,10.236,10.236
1,5.4994,5.4994
1,5.4994,5.4994
1,5.4994,5.4994
1,5.4994,5.4994
1,5.4994,5.4994
1,20.341,20.341
1,20.341,20.341
1,20.341,20.341
1,20.341,20.341
1,20.341,20.341
1,10.136,10.136
1,10.136,10.136
1,10.136,10.136
1,10.136,10.136
1,10.136,10.136
1,7.3345,7.3345
1,7.3345,7.3345
1,7.3345,7.3345
1,7.3345,7.3345
1,7.3345,7.3345
1,6.0062,6.0062
1,6.0062,6.0062
1,6.0062,6.0062
1,6.0062,6.0062
1,6.0062,6.0062
1,7.2259,7.2259
1,7.2259,7.2259
1,7.2259,7.2259
1,7.2259,7.2259
1,7.2259,7.2259
1,5.0269,5.0269
1,5.0269,5.0269
1,5.0269,5.0269
1,5.0269,5.0269
1,5.0269,5.0269
1,6.5479,6.5479
1,6.5479,6.5479
1,6.5479,6.5479
1,6.5479,6.5479
1,6.5479,6.5479
1,7.5386,7.5386
1,7.5386,7.5386
1,7.5386,7.5386
1,7.5386,7.5386
1,7.5386,7.5386
1,5.0365,5.0365
1,5.0365,5.0365
1,5.0365,5.0365
1,5.0365,5.0365
1,5.0365,5.0365
1,10.274,10.274
1,10.274,10.274
1,10.274,10.274
1,10.274,10.274
1,10.274,10.274
1,5.1077,5.1077
1,5.1077,5.1077
1,5.1077,5.1077
1,5.1077,5.1077
1,5.1077,5.1077
1,5.7292,5.7292
1,5.7292,5.7292
1,5.7292,5.7292
1,5.7292,5.7292
1,5.7292,5.7292
1,5.1884,5.1884
1,5.1884,5.1884
1,5.1884,5.1884
1,5.1884,5.1884
1,5.1884,5.1884
1,6.3557,6.3557
1,6.3557,6.3557
1,6.3557,6.3557
1,6.3557,6.3557
1,6.3557,6.3557
1,9.7687,9.7687
1,9.7687,9.7687
1,9.7687,9.7687
1,9.7687,9.7687
1,9.7687,9.7687
1,6.5159,6.5159
1,6.5159,6.5159
1,6.5159,6.5159
1,6.5159,6.5159
1,6.5159,6.5159
1,8.5172,8.5172
1,8.5172,8.5172
1,8.5172,8.5172
1,8.5172,8.5172
1,8.5172,8.5172
1,9.1802,9.1802
1,9.1802,9.1802
1,9.1802,9.1802
1,9.1802,9.1802
1,9.1802,9.1802
1,6.002,6.002
1,6.002,6.002
1,6.002,6.002
1,6.002,6.002
1,6.002,6.002
1,5.5204,5.5204
1,5.5204,5.5204
1,5.5204,5.5204
1,5.5204,5.5204
1,5.5204,5.5204
1,5.0594,5.0594
1,5.0594,5.0594
1,5.0594,5.0594
1,5.0594,5.0594
1,5.0594,5.0594
1,5.7077,5.7077
1,5.7077,5.7077
1,5.7077,5.7077
1,5.7077,5.7077
1,5.7077,5.7077
1,7.6366,7.6366
1,7.6366,7.6366
1,7.6366,7.6366
1,7.6366,7.6366
1,7.6366,7.6366
1,5.8707,5.8707
1,5.8707,5.8707
1,5.8707,5.8707
1,5.8707,5.8707
1,5.8707,5.8707
1,5.3054,5.3054
1,5.3054,5.3054
1,5.3054,5.3054
1,5.3054,5.3054
1,5.3054,5.3054
1,8.2934,8.2934
1,8.2934,8.2934
1,8.2934,8.2934
1,8.2934,8.2934
1,8.2934,8.2934
1,13.394,13.394
1,13.394,13.394
1,13.394,13.394
1,13.394,13.394
1,13.394,13.394
1,5.4369,5.4369
1,5.4369,5.4369
1,5.4369,5.4369
1,5.4369,5.4369
1,5.4369,5.4369
